
Total nb of words: 41099
1;ve;5464;3.14;3.14
2;bir;3174;1.82;4.96
3;bu;1438;0.83;5.78
4;ile;1254;0.72;6.5
5;olarak;1213;0.7;7.2
6;için;961;0.55;7.75
7;da;865;0.5;8.25
8;de;831;0.48;8.73
9;olan;826;0.47;9.2
10;yılında;715;0.41;9.61
11;tarafından;662;0.38;9.99
12;sonra;634;0.36;10.36
13;daha;594;0.34;10.7
14;en;578;0.33;11.03
15;the;535;0.31;11.34
16;kaynakça;521;0.3;11.63
17;ilk;513;0.29;11.93
18;dış;488;0.28;12.21
19;bağlantılar;469;0.27;12.48
20;çok;417;0.24;12.72
21;ise;401;0.23;12.95
22;gibi;384;0.22;13.17
23;yer;384;0.22;13.39
24;vardır;373;0.21;13.6
25;büyük;327;0.19;13.79
26;ancak;307;0.18;13.97
27;kadar;303;0.17;14.14
28;iki;300;0.17;14.31
29;arasında;298;0.17;14.48
30;of;288;0.17;14.65
31;yoktur;275;0.16;14.81
32;otomobil;271;0.16;14.96
33;yeni;267;0.15;15.12
34;aynı;264;0.15;15.27
35;ayrıca;255;0.15;15.41
36;alan;239;0.14;15.55
37;birlikte;236;0.14;15.69
38;her;233;0.13;15.82
39;x;232;0.13;15.95
40;tarihinde;232;0.13;16.09
41;km;230;0.13;16.22
42;göre;230;0.13;16.35
43;oldu;225;0.13;16.48
44;bağlı;223;0.13;16.61
45;ya;221;0.13;16.74
46;olduğu;219;0.13;16.86
47;köyün;212;0.12;16.98
48;diğer;201;0.12;17.1
49;veya;199;0.11;17.21
50;dünya;195;0.11;17.32
51;genel;194;0.11;17.44
52;son;191;0.11;17.55
53;film;190;0.11;17.65
54;türk;189;0.11;17.76
55;a;187;0.11;17.87
56;yıl;182;0.1;17.98
57;içinde;178;0.1;18.08
58;bulunan;177;0.1;18.18
59;ilçesine;175;0.1;18.28
60;olup;173;0.1;18.38
61;önemli;172;0.1;18.48
62;yapılan;167;0.1;18.57
63;nüfus;165;0.09;18.67
64;adlı;165;0.09;18.76
65;yol;164;0.09;18.86
66;eski;160;0.09;18.95
67;o;159;0.09;19.04
68;sağlık;157;0.09;19.13
69;üzerine;153;0.09;19.22
70;karşı;153;0.09;19.31
71;önce;149;0.09;19.39
72;birçok;148;0.08;19.48
73;şebekesi;147;0.08;19.56
74;türkiye;147;0.08;19.65
75;olmuştur;147;0.08;19.73
76;etti;145;0.08;19.81
77;kez;145;0.08;19.9
78;ptt;144;0.08;19.98
79;sahip;143;0.08;20.06
80;üç;142;0.08;20.14
81;ortaya;142;0.08;20.22
82;başladı;139;0.08;20.3
83;mart;139;0.08;20.38
84;avrupa;138;0.08;20.46
85;kendi;131;0.08;20.54
86;olduğunu;131;0.08;20.61
87;şekilde;129;0.07;20.69
88;aldı;129;0.07;20.76
89;in;128;0.07;20.83
90;küçük;128;0.07;20.91
91;and;127;0.07;20.98
92;adı;126;0.07;21.05
93;roma;126;0.07;21.13
94;zaman;125;0.07;21.2
95;üzerinde;124;0.07;21.27
96;uzun;124;0.07;21.34
97;ardından;123;0.07;21.41
98;eylül;123;0.07;21.48
99;kasım;123;0.07;21.55
100;mayıs;123;0.07;21.62
101;resmi;122;0.07;21.69
102;nisan;122;0.07;21.76
103;gelen;122;0.07;21.83
104;yılları;120;0.07;21.9
105;kısa;119;0.07;21.97
106;takım;119;0.07;22.04
107;müzik;118;0.07;22.11
108;ocak;117;0.07;22.17
109;ikinci;117;0.07;22.24
110;e;117;0.07;22.31
111;ama;117;0.07;22.37
112;iyi;116;0.07;22.44
113;i;115;0.07;22.51
