
Total nb of words: 14121
1;i;5069;5.6;5.6
2;är;4696;5.19;10.79
3;den;2776;3.07;13.85
4;och;2704;2.99;16.84
5;med;1686;1.86;18.7
6;av;1510;1.67;20.37
7;en;1315;1.45;21.82
8;som;1046;1.16;22.98
9;om;841;0.93;23.91
10;trakten;837;0.92;24.83
11;källor;827;0.91;25.74
12;runt;752;0.83;26.58
13;på;662;0.73;27.31
14;mm;660;0.73;28.04
15;månaden;657;0.73;28.76
16;nederbörd;656;0.72;29.49
17;det;644;0.71;30.2
18;ligger;569;0.63;30.83
19;km;563;0.62;31.45
20;finns;523;0.58;32.03
21;till;494;0.55;32.57
22;över;494;0.55;33.12
23;ett;478;0.53;33.64
24;att;458;0.51;34.15
25;meter;432;0.48;34.63
26;för;420;0.46;35.09
27;ingår;414;0.46;35.55
28;delen;412;0.46;36.0
29;de;409;0.45;36.46
30;då;405;0.45;36.9
31;landet;368;0.41;37.31
32;har;349;0.39;37.69
33;huvudstaden;344;0.38;38.07
34;familjen;336;0.37;38.45
35;inga;335;0.37;38.82
36;of;334;0.37;39.19
37;invånare;332;0.37;39.55
38;kallaste;329;0.36;39.92
39;medeltemperaturen;329;0.36;40.28
40;varmaste;329;0.36;40.64
41;genomsnitt;328;0.36;41.0
42;millimeter;328;0.36;41.37
43;regnigaste;328;0.36;41.73
44;torraste;328;0.36;42.09
45;årsnederbörd;328;0.36;42.45
46;genomsnittlig;323;0.36;42.81
47;havet;322;0.36;43.17
48;släktet;320;0.35;43.52
49;underarter;320;0.35;43.87
50;årsmedeltemperaturen;319;0.35;44.23
51;beskrevs;316;0.35;44.57
52;han;307;0.34;44.91
53;listade;306;0.34;45.25
54;life;303;0.33;45.59
55;catalogue;302;0.33;45.92
56;var;297;0.33;46.25
57;januari;294;0.32;46.57
58;från;263;0.29;46.86
59;kvadratkilometer;250;0.28;47.14
60;per;250;0.28;47.42
61;juli;242;0.27;47.68
62;men;219;0.24;47.92
63;råder;211;0.23;48.16
64;kommentarer;205;0.23;48.38
65;vid;203;0.22;48.61
66;augusti;200;0.22;48.83
67;närheten;191;0.21;49.04
68;högsta;184;0.2;49.24
69;även;181;0.2;49.44
70;provinsen;179;0.2;49.64
71;under;173;0.19;49.83
72;punkten;171;0.19;50.02
73;år;165;0.18;50.2
74;eller;164;0.18;50.38
75;omgivningarna;152;0.17;50.55
76;externa;150;0.17;50.72
77;länkar;150;0.17;50.88
78;många;142;0.16;51.04
79;huvudsak;139;0.15;51.19
80;åt;137;0.15;51.35
81;efter;135;0.15;51.49
82;februari;131;0.14;51.64
83;sig;131;0.14;51.78
84;andra;125;0.14;51.92
85;blev;125;0.14;52.06
86;kilometer;119;0.13;52.19
87;juni;117;0.13;52.32
88;två;116;0.13;52.45
89;större;115;0.13;52.58
90;ganska;113;0.12;52.7
91;först;112;0.12;52.82
92;öster;112;0.12;52.95
93;ovanligt;112;0.12;53.07
94;namngivna;111;0.12;53.19
95;hade;109;0.12;53.31
96;väster;108;0.12;53.43
97;cerro;108;0.12;53.55
98;närmaste;107;0.12;53.67
99;glesbefolkat;106;0.12;53.79
100;samhälle;106;0.12;53.91
101;september;106;0.12;54.02
102;kuperad;105;0.12;54.14
103;inte;104;0.11;54.25
104;december;103;0.11;54.37
105;vattendrag;103;0.11;54.48
106;nära;102;0.11;54.59
107;växer;102;0.11;54.71
108;centrala;101;0.11;54.82
109;nordost;99;0.11;54.93
110;sin;99;0.11;55.04
111;nordväst;97;0.11;55.14
112;söder;96;0.11;55.25
113;kyrkan;95;0.1;55.36
114;sydväst;95;0.1;55.46
115;mars;95;0.1;55.56
116;huvudsakligen;95;0.1;55.67
117;sydost;94;0.1;55.77
118;första;91;0.1;55.87
119;norra;90;0.1;55.97
120;norr;87;0.1;56.07
121;där;87;0.1;56.17
122;toppen;86;0.09;56.26
123;regionen;85;0.09;56.35
124;november;83;0.09;56.45
125;än;83;0.09;56.54
126;man;81;0.09;56.63
127;berg;81;0.09;56.72
128;består;80;0.09;56.81
129;kommun;79;0.09;56.89
130;kommunen;79;0.09;56.98
131;tätbefolkat;78;0.09;57.07
132;platt;78;0.09;57.15
133;mindre;77;0.09;57.24
134;född;76;0.08;57.32
135;mycket;76;0.08;57.41
136;lac;75;0.08;57.49
